Country,Year,comp_1,comp_2,comp_3,comp_4,comp_5
Burkina Faso,2020,0.07263045666721588,0.8739768350010181,0.05338888957626032,3.818755505126529e-6,3.559892978806159e-16
Burundi,2020,0.04555398378492605,0.954317622350163,1.283938628936885e-4,2.0170452810005276e-12,1.6171974560564517e-24
Cambodia,2020,0.26449264379873944,0.09437682203688562,0.6159893079637414,0.025140993785849462,2.3241478428497557e-7
Cameroon,2020,0.09944206828018068,0.7482527371840397,0.15225105403320002,5.414050255175544e-5,2.7717933695332484e-14
Canada,2020,8.970868447806123e-4,1.0694665104685729e-10,5.558668076298523e-6,6.951154473800344e-5,0.9990278428354583
Chad,2020,0.028156091910203348,0.9705144474755479,0.001329460297024061,3.172244798481032e-10,4.601657802869233e-23
Chile,2020,0.004714489845622684,3.070977028113953e-5,0.17741970431138337,0.8178338229175836,1.2731551294200126e-6
China,2020,0.009422629305171432,2.3718389973038405e-4,0.32004490833100185,0.670294375289231,9.031748651342704e-7
Colombia,2020,0.004927230941856128,4.7612759557468473e-5,0.2308420050897231,0.7641828710561086,2.801527545222355e-7
Comoros,2020,0.04339343669851499,0.9472808240569427,0.00932569110779922,4.813674311216662e-8,2.3368961312715705e-19
Costa Rica,2020,0.005579666440423689,6.79038374182241e-7,0.034494833280283195,0.9571728717003829,0.0027519495405359776
Croatia,2020,0.006588596875580376,1.772218922214148e-4,0.5004132441160787,0.49282093532696514,1.789154154709141e-9
Cyprus,2020,0.00651807314854461,2.370519785688052e-5,0.12240729531404665,0.8710051979205198,4.5728419032238114e-5
Czech Republic,2020,0.003122166057194944,9.138097875275449e-7,0.08590392337395365,0.9109723163153093,6.804437543198207e-7
Denmark,2020,5.336376859861957e-4,1.4042805092245631e-12,1.369764751243059e-7,7.489361629393061e-7,0.9994654763999717
Dominican Republic,2020,0.00866373594100413,1.1425757741789022e-4,0.2295656200547098,0.7616512269374117,5.15948945624205e-6
Ecuador,2020,0.00857023885986478,1.455554758635947e-4,0.2618246658298891,0.7294573298062421,2.210028140141111e-6
El Salvador,2020,0.015034447653322073,4.448341496969801e-4,0.34763408657449546,0.6368830741300694,3.5574924162889774e-6
Estonia,2020,0.007380585545033864,2.7612633670596594e-6,0.05046994768300109,0.9394980166701287,0.0026486888384693644
Ethiopia,2020,0.12615186034337192,0.7733531223410817,0.10046717422704744,2.7843088430090484e-5,6.895703006131716e-14
Finland,2020,5.324519520225584e-4,4.5697002373284355e-12,1.1062159644482032e-6,1.8034995609816714e-5,0.9994484068318336
France,2020,0.006932285043434767,1.6981556466031859e-7,0.023318608796552467,0.958757209065441,0.010991727279006916
Gabon,2020,0.0195272175017529,0.023058338393059458,0.9397230157912394,0.017691428313744234,2.0392002530992706e-13
Georgia,2020,0.043357343512954796,0.0479105866539016,0.8753167945661056,0.03341527510816905,1.5886903498297684e-10
Germany,2020,0.0038901295491781803,1.0460365333117032e-8,3.49473146004126e-4,0.0071529245743014525,0.988607462270151
Ghana,2020,0.20599955077357002,0.4351132165626702,0.3577523478127478,0.001134884762561207,8.845068142445278e-11
Greece,2020,0.01117277016637813,3.6184088520101946e-4,0.9068040927047927,0.08166129624355224,7.548738236508881e-14
Guatemala,2020,0.030744484818488613,5.112691138336264e-4,0.3065816434657752,0.662070790388166,9.18122137367292e-5
Guinea,2020,0.11568203201045468,0.8555893754148317,0.028726963945754948,1.6286289556598241e-6,3.0889263877898103e-15
Haiti,2020,0.22318695777058714,0.7767422152334161,7.08269943987036e-5,1.598318525840894e-12,2.6630926077041353e-21
Honduras,2020,0.10963693313828382,0.003953762430726112,0.5132725103436778,0.3730365787136475,1.0021537366466116e-4
Hungary,2020,0.005259652272993013,4.31218347944406e-5,0.37558816715392357,0.6191090561227657,2.615523489547378e-9
Iceland,2020,0.0016358548454267073,7.580857371636717e-10,5.6260748831103496e-5,0.0013094160505883875,0.9969984675970681
India,2020,0.1977536139210169,0.7170815139546741,0.08513554039897447,2.9331724430424273e-5,9.04100493938359e-13
Indonesia,2020,0.9553876043412526,0.015250197340907908,0.028962647407006475,3.6202439653642237e-4,3.7526514296867313e-5
Iraq,2020,0.04081997274302956,0.11237675539962311,0.8400070637050777,0.006796208151679418,5.902457013426784e-13
Ireland,2020,9.36759272886229e-4,1.2551095676210383e-10,5.89833345651779e-6,7.088178594378962e-5,0.9989864604822026
Israel,2020,0.008331031658279711,1.3756200725427761e-6,0.03922014791399201,0.9439035467265189,0.008543898081136841
Italy,2020,0.0034053711503555157,8.222731378741694e-6,0.14294856209438767,0.8536374223725457,4.2165133224601943e-7
Jamaica,2020,0.006890944627644258,1.402119752929483e-4,0.30666173945863073,0.6863068398877588,2.6405067353119315e-7
Japan,2020,0.002904573887047641,7.880152655616112e-7,0.05762915250077556,0.9394544688161759,1.1016780735240422e-5
Jordan,2020,0.024317263007044523,0.009193315624871686,0.8312446298678523,0.13524478959799074,1.90224086674057e-9
Kazakhstan,2020,0.00682877317269745,3.8482623066045245e-5,0.1505580077259947,0.8425551239378922,1.9612540349754353e-5
Kenya,2020,0.5205600882983072,0.43513744064611226,0.04428304970985448,1.9421218189453578e-5,1.27536904982846e-10
Kosovo,2020,0.12306750974609941,0.0042432531314570265,0.5137694032780381,0.35879290088323046,1.2693296117523514e-4
Kuwait,2020,0.004968094736537802,7.108052789825261e-6,0.08118752877962095,0.9137416217311527,9.56466998985456e-5
Latvia,2020,0.005418042913353227,7.495257210270395e-5,0.37541656565423653,0.619090432006643,6.853664141416311e-9
Lebanon,2020,0.019317945880030756,0.023006449588690074,0.9412482104862099,0.016427394044929117,1.4007086828238062e-13
Lesotho,2020,0.03244158369608769,0.937470492375022,0.030087681010624076,2.429182662330916e-7,1.7808720425575702e-20
Liberia,2020,0.07150933287819317,0.8921454639353749,0.03634353716847995,1.666017951801513e-6,1.6790609029818202e-16
Libya,2020,0.030594076492457274,0.002506448941019122,0.5606147189614437,0.40628351698864745,1.2386164323145975e-6
Lithuania,2020,0.0038003016749525854,1.195505467077114e-5,0.20129559245170842,0.7948920974830228,5.333564570941571e-8
Luxembourg,2020,0.0013720291075153819,2.3069655106695696e-10,3.951090519828034e-5,0.001208155509418755,0.9973803042471712
Madagascar,2020,0.03313933846212963,0.9467307425340662,0.020129786406124155,1.3259768014932578e-7,2.8288413447759574e-20
Malawi,2020,0.0735866132015968,0.9240886271845308,0.0023247558835837357,3.730288767207097e-9,4.381088883922213e-19
Malaysia,2020,0.052042615950124334,7.583017289507462e-4,0.32850531376763076,0.6183946495489265,2.9911900436789134e-4
Mali,2020,0.057068124963805686,0.8784007391617423,0.06452718766901266,3.948205439493433e-6,5.1237355725925394e-17
Malta,2020,0.006893874914085164,5.002666297974552e-8,7.688237842053514e-4,0.011338167440493542,0.9809990838345528
Mauritania,2020,0.05358779327463029,0.6386133879461903,0.3077199801389259,7.883864025314162e-5,1.0007606234527337e-16
Mauritius,2020,0.009647330300679803,2.912700056672615e-5,0.11767537273981248,0.8724042848373281,2.4388512161302502e-4
Mexico,2020,0.004242296774189323,1.640938484907918e-5,0.13637091388861844,0.8593670236039699,3.356348373455827e-6
Moldova,2020,0.021044982636653796,0.008001499276206423,0.8398750116763636,0.13107850557473333,8.360426471895345e-10
Mongolia,2020,0.03443561954889447,0.006519145259510171,0.7197004451607836,0.23934468314892177,1.06881890184e-7
Montenegro,2020,0.010644835173067245,8.119416300117049e-4,0.5645987447234656,0.4239444639825275,1.4490928043513523e-8
Morocco,2020,0.028677966483242494,0.049598464110464674,0.9068671519554855,0.0148564174496571,1.1499843101159356e-12
Mozambique,2020,0.28026305891898096,0.6738063917620885,0.04592064212656807,9.907190492275987e-6,1.8702079664748064e-12
Myanmar,2020,0.9949854398416415,0.004827854391923194,1.8667628277257813e-4,1.525986496035608e-8,1.4223797627806645e-8
Namibia,2020,0.028723032004288985,0.053684611224974095,0.9049691298895987,0.012623226880495287,6.432604754717866e-13
Nepal,2020,0.40494270577716573,0.14059346276403778,0.44504073320036014,0.0094228921509182,2.0610751810667332e-7
Netherlands,2020,8.663763604837213e-4,4.26723590840243e-11,1.329828045812631e-6,8.36619257028362e-6,0.9991239275762276
New Zealand,2020,0.0010262767014119034,8.05059529429551e-12,1.8491710746461727e-7,4.5757194568951833e-7,0.9989730808014846
Nicaragua,2020,0.08455603639933323,7.674778871779356e-4,0.3099725869878658,0.6031683163975917,0.0015355823280314162
Niger,2020,0.10300957875190617,0.8867506632459744,0.010239609650185555,1.48351933498968e-7,1.528152647948176e-16
Nigeria,2020,0.09335778777988027,0.8047339529833829,0.10188763099918177,2.062823754719709e-5,7.805904909249013e-15
North Macedonia,2020,0.01858657398978286,0.004187460637971389,0.7593222084948422,0.21790375236581197,4.511591585784639e-9
Norway,2020,5.351546971165522e-4,2.0012486312791076e-12,1.842314261608622e-7,1.0982468444822063e-6,0.9994635628226114
Pakistan,2020,0.20603962051452246,0.28353485552238333,0.5064239066130005,0.004001616494382103,8.55711688376363e-10
Panama,2020,0.0032617445363347665,4.178085660651906e-6,0.09010801476678845,0.9066202200545503,5.842556665814155e-6
Paraguay,2020,0.020226846316210325,3.5534852633921615e-4,0.288116996990684,0.6912675058352771,3.330233148961531e-5
Peru,2020,0.007406411892778292,2.615033639269343e-4,0.43935536794192454,0.5529766961607968,2.0640573520420764e-8
Philippines,2020,0.030468432481916562,8.989824053745212e-4,0.3842996228946048,0.5843108015597461,2.2160658357842887e-5
Poland,2020,0.003664591415433786,3.3904788229830813e-6,0.07130729900295005,0.9249869767179466,3.7742384846600455e-5
Portugal,2020,0.0031567728036391894,3.215975446465355e-6,0.12104290460997388,0.8757967948501986,3.1176074200361844e-7
Qatar,2020,0.002994586781620183,3.1619929795100905e-9,2.629891656150022e-5,1.482499240609768e-4,0.9968308612157645
Romania,2020,0.005137340266941183,6.370819370171399e-5,0.3293341523028161,0.6654647818418846,1.739465639747644e-8
Rwanda,2020,0.9379259433694636,0.061599051190181574,4.749982233077143e-4,7.198490406957523e-9,1.8556661453366798e-11
Saudi Arabia,2020,0.004205594582964741,3.1516879929123793e-6,0.0633896804799743,0.932277729895046,1.238433540219011e-4
Senegal,2020,0.07933585349530779,0.40344185444181874,0.516165585620933,0.001056706441667123,2.7318396609885455e-13
Serbia,2020,0.00795251306895762,2.647490959542738e-4,0.39529053776574746,0.5964921196903772,8.037896316572188e-8
Sierra Leone,2020,0.04247419714260514,0.9563135198199936,0.0012122825700267843,4.673744522885338e-10,1.5278346254441349e-21
Singapore,2020,5.597525310982407e-4,6.52516229652912e-12,5.479984330332544e-7,4.5928855852113544e-6,0.9994351065783582
Slovakia,2020,0.003806146967755764,1.3543908002026709e-5,0.19979833336275565,0.7963819059701199,6.979136643623002e-8
Slovenia,2020,0.004502350254600189,6.579662569251677e-7,0.03661452173389012,0.9579404383491705,9.420316960824342e-4
Somalia,2020,0.7575822119155634,0.24181074999428057,6.070358736137469e-4,2.2164686682016444e-9,7.344786518661348e-14
South Africa,2020,0.0336449881848533,0.04394687317345099,0.8959188464685659,0.02648929215212818,2.1001913297086852e-11
South Sudan,2020,0.019678140896151212,0.9802914933317968,3.036577204320178e-5,8.38212220172814e-15,2.827904632333612e-31
Spain,2020,0.0033862161144770715,1.1897843022772496e-6,0.051220709622756676,0.9453106918100703,8.119266839370723e-5
Sri Lanka,2020,0.06740463352266303,0.01782757616894689,0.7747134065081365,0.14005422171285722,1.6208739628688225e-7
Sudan,2020,0.034411389965156,0.9138171410134245,0.05177080735988454,6.616615348416618e-7,2.68641014080114e-20
Sweden,2020,7.001512247306181e-4,1.4434972919576629e-11,6.450526888509681e-7,4.014175499440161e-6,0.9992951895326461
Switzerland,2020,5.341778586660144e-4,6.482155534651143e-12,7.916040573611427e-7,8.922822249514895e-6,0.9994561077085448
Taiwan Province of China,2020,0.003993127402550469,2.921754841806893e-6,0.06334517838386292,0.932562405059474,9.636739927079922e-5
Tajikistan,2020,0.18357694123417406,0.013650712471955295,0.621156703182483,0.1815896034233877,2.603968799996499e-5
Tanzania,2020,0.3056305004739962,0.6757556725853843,0.018612451043204987,1.375897048014683e-6,3.665277992349849e-13
Thailand,2020,0.16708472167792976,5.349972219750059e-4,0.24782600930392323,0.5630849235449003,0.021469348251271576
Togo,2020,0.03823214023495842,0.9592543774689739,0.0025134800756041464,2.2204636155015867e-9,4.464698946852091e-21
Trinidad and Tobago,2020,0.007764432441974073,6.552112950902652e-5,0.18353430762437495,0.808624090255572,1.1648548569928682e-5
Tunisia,2020,0.026566498325046116,0.07051633094807737,0.900857796334779,0.0020593743920978604,2.548921461451101e-16
Turkey,2020,0.011120452937388213,0.0018492520759289506,0.7961133157100204,0.19091697915507522,1.2158713465863448e-10
Turkmenistan,2020,0.07835576566261206,0.004204873957688343,0.5514112466659856,0.3660040150113101,2.4098702404058455e-5
Uganda,2020,0.1079929131549758,0.8305150000706325,0.061484011889250755,8.074885132152378e-6,8.934620182290048e-15
Ukraine,2020,0.024214231456191573,0.02927457391981145,0.9207662149398104,0.025744979680896948,3.289550131218265e-12
United Arab Emirates,2020,0.01656695187184776,3.915781995468248e-7,0.0030865514613563827,0.03528137086580783,0.9450647342227886
United Kingdom,2020,0.0023126698409374714,1.7039603098657274e-9,1.9266851196210086e-5,1.2597556186027227e-4,0.9975420860420455
United States,2020,0.02984954030676777,1.9945740833111055e-6,0.02693471646631595,0.49401629670940084,0.4491974519434319
Uruguay,2020,0.009111727160705048,2.4458966535182327e-6,0.04664114221173159,0.9373284153665584,0.006916269364351472
Uzbekistan,2020,0.30447838257473414,1.888692756651404e-5,0.003265664225522163,0.0016257969385156325,0.6906112693336611
Vietnam,2020,0.019416851978682717,5.67004406855984e-4,0.355723720452987,0.6242845397916542,7.88336981993332e-6
Zambia,2020,0.1194656409447969,0.842455216919624,0.03807602625421144,3.1158813608693788e-6,6.794398280310152e-15
Zimbabwe,2020,0.04333588376885594,0.9066448330998448,0.05001789694185577,1.3861894432213277e-6,1.7282607128747376e-18
Afghanistan,2021,0.036134531216088894,0.9638648650375304,6.037463811543119e-7,1.6805257846378824e-20,6.178430686517514e-43
Albania,2021,0.06820568303269375,0.145877961061578,0.7767170204382754,0.009199335442945992,2.4507109379756948e-11
Algeria,2021,0.05241801244350134,0.3982364951117317,0.5488746408053538,4.708516394115892e-4,1.5104943496212137e-15
Angola,2021,0.02448401250702384,0.9626193854113968,0.012896597840652958,4.240926784495967e-9,8.473412213755531e-26
Argentina,2021,0.01052488091667755,6.666073922539342e-4,0.5141041844214372,0.47470429226321326,3.500641777103468e-8
Armenia,2021,0.06313742109360324,0.020529790508228073,0.7962642856103361,0.1200684332600813,6.952775111461025e-8
Australia,2021,0.006840092941938984,3.064168795212456e-8,1.4711728410979794e-4,7.861386168001876e-4,0.9922266205154633
Austria,2021,0.010277728998698294,1.2996029689288329e-7,0.0015893974304732404,0.02219671798459555,0.9659360256259358
Azerbaijan,2021,0.06376793191911861,0.013419642522501038,0.7479635120822682,0.17484859918011805,3.142959941760873e-7
Bahrain,2021,0.11549294096497476,1.7217585392362766e-4,0.16943079416755924,0.663299888797376,0.051604200216166116
Bangladesh,2021,0.29798836723209887,0.4150617990466683,0.28602782158517387,9.220116546983831e-4,4.813608052003679e-10
Belarus,2021,0.02190661365792515,0.006795226345480894,0.8068103897590718,0.16448776754779848,2.689723492086249e-9
Belgium,2021,0.0052671252485330285,8.28864754373903e-6,0.08438486198900073,0.9102356217659554,1.0410234896697172e-4
Benin,2021,0.08699608191745707,0.9113629184128955,0.001640997788607825,1.8810396478656236e-9,4.577646061278326e-19
Bhutan,2021,0.9163242319518545,0.019757028529367747,0.06242834237185751,0.001427502444638613,6.28947022815062e-5
Bolivia,2021,0.0779518747340716,0.050892526184012035,0.8218244178040484,0.04933117366408184,7.613786029586443e-9
Bosnia and Herzegovina,2021,0.05799614297717148,0.03288074660035328,0.8390267059083987,0.07009639739782463,7.116251809725647e-9
Botswana,2021,0.05425411413857903,0.4640702392216311,0.4813654184352176,3.102282045715184e-4,8.998356377848987e-16
Brazil,2021,0.034259559706183815,0.0028338471982085746,0.5687148467184131,0.39419015753540543,1.5888417891957707e-6
Bulgaria,2021,0.016900030720347126,0.005179070301821838,0.8253541251262557,0.1525667733239762,5.275994209113004e-10
Burkina Faso,2021,0.05215681781167018,0.9443839513204315,0.0034592241412901748,6.726608507529285e-9,1.1930645088334482e-19
Burundi,2021,0.05571848696314065,0.9442740870226014,7.426014256368543e-6,1.2808035653040913e-15,4.8324080397562955e-29
Cambodia,2021,0.29596062959702074,0.4665314417289841,0.2369713539253235,5.365745325025061e-4,2.161690254556677e-10
Cameroon,2021,0.06410291551626372,0.9208854460828522,0.015011417341733398,2.2105915077010225e-7,1.4488816603916987e-17
Canada,2021,0.008033168692829419,5.9339542682989334e-8,3.4762206716940677e-4,0.00248479385481356,0.9891343560456449
Chad,2021,0.028976960201206197,0.9709770503646143,4.5989434105139886e-5,7.439012111284977e-14,5.430132334693535e-28
Chile,2021,0.01698990245261118,0.001369431423436264,0.5397944826296167,0.4418459887568687,1.9473746696238634e-7
China,2021,0.03629862946433001,0.005296216677972527,0.6757806493271087,0.28262420368535,3.008452390482032e-7
Colombia,2021,0.021446726140445602,0.0034967948834846584,0.6884929155701232,0.28656352774090604,3.566504078590064e-8
Comoros,2021,0.03172942798034106,0.9675530477834539,7.175241452053139e-4,9.099964069375036e-11,2.741647592630301e-23
Costa Rica,2021,0.00780126082881662,2.0790152241180954e-5,0.10822654963283072,0.8837872407879274,1.6415859818416902e-4
Croatia,2021,0.009240057204981693,6.967973355911992e-4,0.616404244776171,0.3736588984211191,2.262137087167897e-9
Cyprus,2021,0.01448912216849707,5.666344824239939e-4,0.3938555969545041,0.5910873455032156,1.3008913594352466e-6
Czech Republic,2021,0.0033170527493889645,6.649688379196602e-6,0.12049685766293641,0.8761782658586508,1.1740406446729517e-6
Denmark,2021,0.0013321607786435856,1.4020532562678614e-10,2.1532845685131416e-6,9.737611019526693e-6,0.9986559481855629
Dominican Republic,2021,0.04072195336668614,0.005799921989302292,0.675952460923595,0.2775252303151435,4.33405273073053e-7
Ecuador,2021,0.03010764394409748,0.009170050330924953,0.7947887293922882,0.16593356461273717,1.1719952318761182e-8
El Salvador,2021,0.1155991631868565,0.021479557687938175,0.729549203136367,0.13337091966924144,1.1563195973074377e-6
Estonia,2021,0.037456177341479276,4.250981002019189e-5,0.1123695684213169,0.8317087043192689,0.01842304010791447
Ethiopia,2021,0.1026209449199018,0.8875117887587175,0.009867130286292608,1.360350875927387e-7,1.3684462420748228e-16
Finland,2021,0.00114010178359731,2.6877281496247725e-10,1.0208523769092887e-5,1.2380562991095212e-4,0.9987258837939499
France,2021,0.00739846468679575,3.2454056388148103e-6,0.053359337070346374,0.9370186749343903,0.002220277902828877
Gabon,2021,0.04652808094496919,0.24139069646708924,0.7106056611528697,0.0014755614350607056,1.1159886303216047e-14
Georgia,2021,0.06702836867393809,0.1750308691761734,0.7515579984148418,0.006382763727164339,7.882509661803983e-12
Germany,2021,0.026734109882448405,1.1674143415523219e-6,0.008422390570670239,0.09962937799087872,0.8652129541416611
Ghana,2021,0.18683539895726756,0.764269955355109,0.04888665797639211,7.987711045935955e-6,1.850949303837083e-13
Greece,2021,0.011313374848754028,0.0023414197615357455,0.9323353844737982,0.05400982091571615,1.9535293943424438e-13
Guatemala,2021,0.12162247931322483,0.01334389563729583,0.6725194127527617,0.19250824745011133,5.964846606447609e-6
Guinea,2021,0.08248431507280575,0.9153449397443929,0.002170741691590165,3.491211313870438e-9,7.354752841766472e-19
Haiti,2021,0.3512271312741312,0.648771424201389,1.4445244801736271e-6,9.166943632354625e-17,7.841981347211784e-27
Honduras,2021,0.25873905912333445,0.07312491408503365,0.6329837502988686,0.035151747511857144,5.289809062786758e-7
Hungary,2021,0.008165292394594577,4.4706458676615015e-4,0.5721259381989304,0.41926170243166866,2.388040209825381e-9
Iceland,2021,0.007130231085139741,5.411267644951105e-8,8.402326162807568e-4,0.012591108879699185,0.9794383733062041
India,2021,0.17807358657799582,0.8134614364194739,0.008464830751719861,1.4625080788021416e-7,2.294113799301945e-15
Indonesia,2021,0.9614407362976772,0.034221210677977384,0.004335641899781006,2.3576411979717763e-6,5.34833662474776e-8
Iraq,2021,0.05633758166505738,0.7005566472696092,0.24305096095365614,5.481011167723451e-5,1.6055568284724733e-16
Ireland,2021,0.0049486908618513814,2.013138026581671e-8,1.9999780615228036e-4,0.0018780794449137334,0.9929732117557023
Israel,2021,0.0115822892894897,1.0183040431460765e-5,0.07476971504433141,0.9106955921202934,0.0029422205054538027
Italy,2021,0.006455652691747792,1.441646914754023e-4,0.34667255879077385,0.6467275545065605,6.931944246744002e-8
Jamaica,2021,0.019556545107299247,0.0021193777092874014,0.6032412431110608,0.37508271823881256,1.1583353999867144e-7
Japan,2021,0.004478070172511578,2.3594869053268596e-5,0.15977978178122532,0.835716752150001,1.8010272086819223e-6
Jordan,2021,0.06669770733475841,0.20377758579417168,0.7248756684224363,0.0046490384454530975,3.180325839826491e-12
Kazakhstan,2021,0.023328085489805212,4.964983038438704e-4,0.3206611822446091,0.6554856138810181,2.8620080723737618e-5
Kenya,2021,0.2974635135137043,0.6972370486823689,0.005299363619181895,7.418473264946125e-8,1.234514849632511e-14
Kosovo,2021,0.5075747820484657,0.05955713317296283,0.41121057851687953,0.021650329070602273,7.17719108954023e-6
Kuwait,2021,0.017958573609298135,3.64455592602139e-4,0.30047879901036556,0.6811810050999523,1.716668778196004e-5
Latvia,2021,0.010403485435550216,8.674569041190411e-4,0.5980174116068527,0.3907116392927737,6.7607042802168145e-9
Lebanon,2021,0.038969519506782936,0.21496405774290903,0.745266099469471,8.00323280836941e-4,2.620241443799172e-16
Lesotho,2021,0.019009378493333097,0.9793993715394624,0.001591249821101955,1.461027219440359e-10,1.3007165583491917e-25
Liberia,2021,0.05257718709341624,0.9438861278108063,0.0035366779585210045,7.137256265912146e-9,1.3377798856555821e-19
Libya,2021,0.09541392012198054,0.0602830961585321,0.8004901127486445,0.04381285871286728,1.225797563267753e-8
Lithuania,2021,0.0064896137684227065,1.6318430844448434e-4,0.3881967438378399,0.605150431446903,2.6638389937602334e-8
Luxembourg,2021,0.00457661448187003,1.568091043687959e-8,4.998303424213353e-4,0.01041182432626379,0.9845117151685343
Madagascar,2021,0.023863061997523895,0.9746884984992483,0.0014484392328934937,2.7033441160248256e-10,7.575728703803259e-24
Malawi,2021,0.06830849800049671,0.9316128749777849,7.862702087020855e-5,8.481806773688276e-13,4.13081065721952e-24
Malaysia,2021,0.2014967553006586,0.020445397945820766,0.6451606258191395,0.13288547920809143,1.1741726289435106e-5
Mali,2021,0.03597371140429243,0.9596138754078928,0.004412406045172442,7.142642133805199e-9,9.21616879605654e-21
Malta,2021,0.09245272784200571,1.8716308649728234e-5,0.04192103951742792,0.2609291988132195,0.6046783175186975
Mauritania,2021,0.036052917033595866,0.9259838640071997,0.037962706537030516,5.124221739157348e-7,1.0798397006459836e-19
Mauritius,2021,0.02849615116886257,0.0011617560929563005,0.4310126058597574,0.5393214056524875,8.081225936214644e-6
Mexico,2021,0.016718570150034893,9.145660193999151e-4,0.4593696414697687,0.5229965013764636,7.209843326842465e-7
Moldova,2021,0.03086578116641513,0.015223463852307361,0.8533326975109007,0.10057805573341587,1.7369610017288177e-9
Mongolia,2021,0.10507505011391477,0.07568585936680076,0.7853094970554669,0.03392958505466282,8.40915503495822e-9
Montenegro,2021,0.03107416161318646,0.011393701982349581,0.8195313766191219,0.13800075354100502,6.244337192317088e-9
Morocco,2021,0.060189055015903284,0.5776489417077817,0.3619862249319998,1.7577834431391112e-4,1.1913689938068422e-15
Mozambique,2021,0.27072507907130455,0.7243606716762987,0.004914191858340158,5.739405092452566e-8,5.815514562738792e-15
Myanmar,2021,0.9743293047321523,0.02557965379039407,9.104105629688755e-5,4.1615786091236886e-10,4.998939782422986e-12
Namibia,2021,0.057228637665899904,0.5897839972914287,0.3528467304385586,1.4063460411231193e-4,4.847495823619391e-16
Nepal,2021,0.42457605040383956,0.4650034692866328,0.11029768398584414,1.227960462127753e-4,2.774706749178921e-10
Netherlands,2021,0.004141563047964659,3.098865062472408e-9,1.3618189537471597e-5,3.963022533982181e-5,0.9958051854382931
New Zealand,2021,0.0042141885248986885,1.729111776187514e-9,6.6409867706385465e-6,1.4006159142320015e-5,0.9957651626000766
Nicaragua,2021,0.2536348224782398,0.02758151459121452,0.6224418962510967,0.09633088338094645,1.0883298502475608e-5
Niger,2021,0.12932928606439498,0.8689133292940057,0.0017573816803809158,2.961218332010643e-9,5.40798691124826e-18
Nigeria,2021,0.05155957319917493,0.9395657759588159,0.008874596321165563,5.452084365059646e-8,9.288460046148909e-19
North Macedonia,2021,0.07542769963599502,0.1321128427670564,0.7803892435055341,0.012070214002897168,8.85174879337605e-11
Norway,2021,0.001697689353825864,3.1781830611676646e-10,3.652733350224545e-6,1.5666937157535035e-5,0.9982829906578481
Pakistan,2021,0.1122632086738032,0.8728459336934857,0.014890488472908123,3.6915980230849874e-7,6.134984001451268e-16
Panama,2021,0.007045773604395073,1.3494143697359072e-4,0.2918097627164128,0.7010090978822486,4.243599698459934e-7
Paraguay,2021,0.07262783157796207,0.014658467126206142,0.7438894811774223,0.16882376528203422,4.5483637520637804e-7
Peru,2021,0.019914498670559742,0.00650061734679442,0.8207122677785451,0.15287261497220803,1.2318927686177606e-9
Philippines,2021,0.11872699497871358,0.031038166218373495,0.7542888317208299,0.09594561051342261,3.965686603995348e-7
Poland,2021,0.008377169097707814,1.1786873834829105e-4,0.2375454606782563,0.7539558569129405,3.6445727470516306e-6
Portugal,2021,0.005311538409919092,7.504710260444975e-5,0.3126424482432378,0.6819709251731338,4.107110493368151e-8
Qatar,2021,0.01002152034637761,1.061707728163257e-7,5.998676639020335e-4,0.004533252763256671,0.98484525305569115
Romania,2021,0.009916314570545683,9.482241178696132e-4,0.6673801239629344,0.321755336109586,1.239064061813057e-9
Rwanda,2021,0.9289401608405098,0.07101905508247314,4.078406063089918e-5,1.6380459189587618e-11,5.785055451463831e-15
Saudi Arabia,2021,0.010785961282683987,6.0499909508725e-5,0.1565726770441758,0.832486352419709,9.450934392247843e-5
Senegal,2021,0.06780822749944392,0.8612462001524581,0.07093928683297335,6.285515124367623e-6,3.0104348447971356e-16
Serbia,2021,0.03494665695890619,0.0043903969084048925,0.647234978670981,0.3134275208837276,4.46577980071381e-7
Sierra Leone,2021,0.03947560368317587,0.9604338704835867,9.05258325411705e-5,6.962931588154359e-13,1.4279332119033698e-25
Singapore,2021,0.0016829698119468065,4.574725239531954e-10,5.965190224044239e-6,3.220879612139425e-5,0.998278855744235
Slovakia,2021,0.0072424037221525996,2.3904107149570752e-4,0.425958932433798,0.5665595989236821,2.3848871620320336e-8
Slovenia,2021,0.00675648497859854,9.531870799168385e-6,0.08176543665021062,0.9111471452965019,3.214012038898533e-4
Somalia,2021,0.7063746805962163,0.2931803197983499,4.4499880082261406e-4,8.046012903789318e-10,9.820730474330145e-15
South Africa,2021,0.07338329334128586,0.3330532217723833,0.5919120439691703,0.0016514409167416345,4.191559766580814e-13
South Sudan,2021,0.024393925408387897,0.975567658045955,3.84165456254192e-5,3.2139624191334364e-14,3.2709236518858575e-29
Spain,2021,0.005426253191841592,1.9841047408093546e-5,0.12334920219411599,0.8711846776591127,2.0025907521594334e-5
Sri Lanka,2021,0.15397620821107982,0.1964621834898919,0.6409116245353973,0.008649982636522497,1.1271087791328916e-9
Sudan,2021,0.03545008617251652,0.8933190624576205,0.07122979589509942,1.0554747634812214e-6,1.9332424359262173e-20
Sweden,2021,0.0027732313121658614,9.98795253998021e-10,6.34454535640807e-6,2.0172717307387356e-5,0.9972002504263748
